date;open;high;low;close
15/09/2018;115.96;122.39;115.96;119.13
16/09/2018;118.48;118.94;113.08;116.85
17/09/2018;116.85;120.15;105.66;105.66
18/09/2018;105.85;113.4;103.55;111.96
19/09/2018;111.39;112.26;104.48;109.5
20/09/2018;109.56;116.35;109.56;116.0
21/09/2018;116.0;125.51;116.0;123.89
22/09/2018;124.0;126.03;118.53;122.37
23/09/2018;122.5;128.17;120.16;123.01
24/09/2018;122.0;123.26;114.06;114.82
25/09/2018;114.82;116.7;110.74;116.7
26/09/2018;116.77;117.46;112.38;114.84
27/09/2018;114.84;121.45;113.0;119.25
28/09/2018;119.35;121.76;114.51;116.89
29/09/2018;116.24;117.29;111.39;114.0
30/09/2018;114.01;116.78;113.71;115.17
01/10/2018;116.08;116.79;112.38;113.93
02/10/2018;114.33;119.95;111.64;115.52
03/10/2018;115.87;117.05;110.05;114.07
04/10/2018;113.66;115.91;112.75;113.9
05/10/2018;114.04;114.69;112.06;114.32
06/10/2018;114.42;114.89;112.6;114.38
07/10/2018;114.49;114.55;111.58;113.2
08/10/2018;112.94;115.01;112.06;113.72
09/10/2018;113.52;114.0;112.0;112.32
10/10/2018;112.56;113.78;110.0;113.09
11/10/2018;113.25;113.25;98.53;98.74
12/10/2018;98.52;103.13;98.04;100.0
13/10/2018;99.52;102.75;99.51;101.5
14/10/2018;101.75;102.76;98.11;98.72
15/10/2018;98.71;108.98;97.75;104.97
16/10/2018;104.49;106.48;102.68;106.36
17/10/2018;106.36;106.54;103.63;105.24
18/10/2018;104.59;105.8;100.8;101.96
19/10/2018;102.13;104.22;102.09;103.25
20/10/2018;103.57;104.19;102.65;103.04
21/10/2018;103.18;105.61;103.18;104.38
22/10/2018;104.37;105.02;103.02;105.02
23/10/2018;105.06;109.46;104.7;107.33
24/10/2018;107.81;108.1;105.56;105.56
25/10/2018;105.63;105.67;104.08;105.51
26/10/2018;105.47;105.49;103.6;104.05
27/10/2018;104.08;104.26;101.35;103.41
28/10/2018;103.07;104.34;101.46;103.88
29/10/2018;103.95;103.95;99.5;100.53
30/10/2018;100.66;102.66;100.55;102.51
31/10/2018;102.51;105.96;101.67;103.83
01/11/2018;104.21;104.6;102.26;103.74
02/11/2018;103.75;105.9;103.5;105.23
03/11/2018;105.24;107.69;104.0;106.28
04/11/2018;106.1;113.0;105.35;111.87
05/11/2018;112.24;112.67;108.76;111.83
06/11/2018;111.84;113.43;110.23;112.84
07/11/2018;112.84;113.5;108.51;110.99
08/11/2018;110.95;111.7;107.69;108.16
09/11/2018;108.13;108.13;104.36;106.24
10/11/2018;106.12;106.25;103.83;104.44
11/11/2018;104.0;105.94;102.0;105.94
12/11/2018;105.94;106.55;104.15;104.15
13/11/2018;104.0;104.65;102.49;103.39
14/11/2018;102.98;103.39;82.63;88.84
15/11/2018;88.83;90.52;78.74;87.4
16/11/2018;87.52;88.2;85.2;85.76
17/11/2018;85.8;87.72;84.17;87.3
18/11/2018;87.47;90.79;87.2;88.67
19/11/2018;88.67;88.75;65.6;70.78
20/11/2018;71.07;73.55;60.5;65.49
21/11/2018;65.11;69.58;62.74;68.0
22/11/2018;68.18;69.63;64.03;64.16
23/11/2018;64.58;66.7;61.5;66.12
24/11/2018;66.26;67.68;56.09;56.94
25/11/2018;56.85;59.47;51.59;56.96
26/11/2018;57.26;59.18;51.43;52.47
27/11/2018;52.37;58.1;51.29;56.59
28/11/2018;56.75;65.58;56.75;63.04
29/11/2018;62.79;64.73;58.61;60.64
30/11/2018;60.78;61.78;55.1;57.46
01/12/2018;57.14;60.76;56.13;58.92
02/12/2018;58.92;61.0;57.07;58.23
03/12/2018;58.51;58.84;52.55;54.2
04/12/2018;54.04;58.87;52.8;56.22
05/12/2018;56.22;56.68;50.35;50.93
06/12/2018;51.11;53.23;45.11;45.54
07/12/2018;45.57;49.04;42.0;45.9
08/12/2018;46.41;55.0;42.17;44.45
09/12/2018;44.34;48.88;43.78;46.83
10/12/2018;46.65;47.58;42.61;43.44
11/12/2018;43.37;43.7;41.35;41.72
12/12/2018;41.56;51.81;41.52;43.15
13/12/2018;43.34;43.44;39.88;40.29
14/12/2018;40.4;42.13;37.78;38.26
15/12/2018;38.22;39.2;37.18;38.08
16/12/2018;38.56;40.34;38.35;38.49
17/12/2018;38.51;45.0;38.36;43.05
18/12/2018;43.24;47.71;42.28;46.37
19/12/2018;46.6;50.08;44.87;45.45
20/12/2018;45.24;54.86;45.24;54.76
21/12/2018;54.39;55.45;49.97;51.3
22/12/2018;51.29;51.99;49.07;51.41
23/12/2018;51.43;54.33;51.09;52.43
24/12/2018;52.76;58.21;52.68;55.8
25/12/2018;55.74;55.74;47.47;50.19
26/12/2018;50.23;51.96;46.42;48.78
27/12/2018;48.58;48.84;42.63;43.6
28/12/2018;43.68;51.32;43.23;49.49
29/12/2018;49.31;49.94;46.72;46.77
30/12/2018;46.81;48.29;46.2;47.88
31/12/2018;47.92;48.21;44.42;45.46
01/01/2019;45.29;47.96;44.53;47.96
02/01/2019;47.95;53.1;47.5;51.91
03/01/2019;52.11;52.11;48.78;49.14
04/01/2019;49.18;50.85;48.71;50.16
05/01/2019;49.99;51.13;48.92;49.36
06/01/2019;49.24;54.91;48.78;54.82
07/01/2019;54.82;55.37;51.9;52.68
08/01/2019;52.96;54.73;52.2;52.63
09/01/2019;52.62;54.31;51.44;52.14
10/01/2019;52.07;53.14;43.3;44.76
11/01/2019;44.73;46.47;44.2;44.97
12/01/2019;45.04;45.2;44.05;44.52
13/01/2019;44.43;45.16;42.01;42.44
14/01/2019;42.66;46.31;42.47;45.5
15/01/2019;45.44;46.25;43.77;44.47
16/01/2019;44.34;45.89;44.19;45.65
17/01/2019;45.82;46.09;44.14;45.1
18/01/2019;45.26;45.46;44.24;44.63
19/01/2019;44.66;46.32;44.57;45.82
20/01/2019;45.7;45.88;43.04;43.37
21/01/2019;43.45;44.36;43.25;44.03
22/01/2019;44.06;46.32;43.84;45.79
23/01/2019;45.75;45.98;44.36;44.65
24/01/2019;44.63;46.42;44.39;45.43
25/01/2019;45.55;46.7;44.62;46.47
26/01/2019;46.55;46.55;45.15;45.2
27/01/2019;45.23;46.08;44.5;45.99
28/01/2019;46.0;46.1;42.6;43.12
29/01/2019;43.28;43.62;42.31;42.85
30/01/2019;42.79;44.18;42.26;43.58
31/01/2019;43.54;44.04;42.58;42.94
01/02/2019;43.2;43.59;42.2;43.05
02/02/2019;43.05;43.12;41.03;42.83
03/02/2019;42.78;43.26;41.77;42.37
04/02/2019;42.33;42.47;41.58;42.14
05/02/2019;42.16;42.91;42.08;42.86
06/02/2019;42.97;42.97;41.6;42.59
07/02/2019;42.65;43.22;42.5;42.65
08/02/2019;42.71;49.38;42.65;47.44
09/02/2019;47.69;48.09;47.19;47.88
10/02/2019;48.04;49.35;46.39;49.23
11/02/2019;49.34;49.34;46.46;47.41
12/02/2019;47.37;48.76;46.51;48.28
13/02/2019;48.31;50.0;48.01;48.5
14/02/2019;48.49;48.83;45.07;45.95
15/02/2019;45.93;47.86;45.75;46.53
16/02/2019;46.55;47.85;46.17;46.17
17/02/2019;46.14;47.5;45.98;47.29
18/02/2019;47.24;51.49;47.17;50.77
19/02/2019;50.71;53.23;50.35;51.37
20/02/2019;51.27;52.32;49.83;51.08
21/02/2019;51.12;51.12;48.72;49.1
22/02/2019;49.28;51.37;49.14;51.18
23/02/2019;51.23;54.42;50.41;53.8
24/02/2019;53.79;55.8;47.01;47.05
25/02/2019;47.05;48.7;47.05;48.28
26/02/2019;48.45;48.45;47.31;47.86
27/02/2019;47.86;49.04;46.62;48.66
28/02/2019;48.45;48.89;47.54;47.55
01/03/2019;47.55;48.47;47.46;48.05
02/03/2019;48.04;48.41;47.46;48.4
03/03/2019;48.4;48.72;47.92;48.63
04/03/2019;48.72;48.89;46.0;46.88
05/03/2019;46.95;49.47;46.57;48.97
06/03/2019;49.09;49.69;48.4;49.29
07/03/2019;49.52;50.75;49.49;49.71
08/03/2019;49.72;49.87;47.83;48.56
09/03/2019;48.38;50.07;48.22;49.31
10/03/2019;49.36;49.58;48.75;49.53
11/03/2019;49.29;49.41;47.76;48.78
12/03/2019;48.55;50.14;47.85;49.7
13/03/2019;50.0;50.72;49.52;50.24
14/03/2019;50.21;51.5;48.81;50.61
15/03/2019;50.59;51.71;50.54;51.71
16/03/2019;51.71;54.15;51.71;53.12
17/03/2019;53.12;53.24;51.36;52.13
18/03/2019;52.14;52.71;50.92;51.67
19/03/2019;51.61;53.22;51.39;52.6
20/03/2019;52.63;54.68;52.12;53.96
21/03/2019;53.99;54.24;51.13;52.0
22/03/2019;51.97;53.2;51.63;52.8
23/03/2019;52.71;52.99;51.66;52.28
24/03/2019;52.25;52.55;51.96;52.32
25/03/2019;52.35;52.59;49.84;50.79
26/03/2019;50.79;51.65;49.45;51.45
27/03/2019;51.55;53.51;51.4;53.13
28/03/2019;53.13;53.49;52.01;52.5
29/03/2019;52.49;56.26;51.98;53.53
30/03/2019;53.38;54.45;52.98;53.25
31/03/2019;53.3;56.64;53.1;55.75
01/04/2019;55.98;60.13;55.5;59.96
02/04/2019;60.04;77.88;58.97;69.35
03/04/2019;69.03;72.9;62.03;65.78
04/04/2019;66.0;67.05;61.68;63.52
05/04/2019;63.98;69.32;63.41;69.32
06/04/2019;69.33;70.4;66.19;67.93
07/04/2019;68.02;70.5;67.7;69.92
08/04/2019;69.89;72.77;68.61;71.36
09/04/2019;71.2;71.35;67.78;68.21
10/04/2019;68.22;72.0;67.88;70.81
11/04/2019;71.07;71.25;62.55;66.38
12/04/2019;66.08;68.55;62.98;66.08
13/04/2019;65.82;66.82;63.83;65.25
14/04/2019;65.01;67.54;64.29;66.81
15/04/2019;66.78;66.97;63.55;64.02
16/04/2019;63.97;69.87;63.67;68.79
17/04/2019;68.62;69.73;66.63;67.26
18/04/2019;67.52;70.46;67.44;69.3
19/04/2019;69.1;70.0;67.31;68.68
20/04/2019;68.66;70.17;68.17;69.63
21/04/2019;69.71;70.26;67.5;68.49
22/04/2019;68.7;69.84;67.87;68.9
23/04/2019;68.47;71.17;67.93;68.9
24/04/2019;68.79;70.75;64.52;67.91
25/04/2019;67.46;67.99;59.67;60.46
26/04/2019;60.45;62.74;58.97;60.65
27/04/2019;60.99;62.84;60.43;61.69
28/04/2019;61.65;61.92;59.67;59.93
29/04/2019;59.93;61.58;58.87;60.65
30/04/2019;60.13;62.13;59.63;61.88
01/05/2019;62.09;64.79;62.07;64.76
02/05/2019;64.59;65.48;62.72;63.77
03/05/2019;63.66;67.7;63.44;66.15
04/05/2019;66.25;68.41;64.85;67.76
05/05/2019;67.76;68.49;65.05;66.23
06/05/2019;66.23;67.93;64.5;66.82
07/05/2019;67.3;70.51;64.93;65.23
08/05/2019;65.27;67.84;64.5;67.53
09/05/2019;67.49;68.89;63.68;65.17
10/05/2019;65.24;69.34;64.87;68.55
11/05/2019;68.65;82.52;68.58;79.76
12/05/2019;79.11;82.36;72.15;75.53
13/05/2019;75.15;82.88;74.75;79.49
14/05/2019;79.49;85.0;79.49;83.27
15/05/2019;83.83;95.49;82.69;94.66
16/05/2019;93.94;98.75;84.31;87.05
17/05/2019;87.46;87.78;75.41;82.2
18/05/2019;82.32;83.65;79.0;80.44
19/05/2019;80.01;91.06;79.14;90.45
20/05/2019;90.08;90.08;84.28;87.6
21/05/2019;88.11;92.79;87.53;88.76
22/05/2019;89.09;91.0;83.15;83.16
23/05/2019;83.08;85.5;80.86;85.2
24/05/2019;84.84;87.74;83.88;85.87
25/05/2019;85.89;88.02;85.89;87.09
26/05/2019;87.15;93.01;85.58;93.01
27/05/2019;92.88;98.75;92.88;97.78
28/05/2019;97.81;98.56;95.39;96.0
29/05/2019;95.9;96.21;90.42;94.1
30/05/2019;94.1;99.65;87.61;92.3
31/05/2019;92.09;93.59;89.15;93.31
01/06/2019;93.37;93.89;91.28;92.64
02/06/2019;93.22;96.51;92.79;95.18
03/06/2019;94.9;95.96;88.62;88.67
04/06/2019;88.68;88.68;80.93;83.44
05/06/2019;83.33;86.68;83.14;85.05
06/06/2019;84.79;87.28;83.1;87.13
07/06/2019;87.04;89.84;85.6;88.41
08/06/2019;88.0;88.59;86.27;87.58
09/06/2019;87.76;87.76;82.28;83.46
10/06/2019;83.21;87.84;82.46;87.16
11/06/2019;87.25;88.18;85.69;86.81
12/06/2019;86.85;91.03;85.83;90.28
13/06/2019;90.5;92.13;89.48;89.68
14/06/2019;89.68;91.28;87.5;90.94
15/06/2019;90.87;95.45;90.78;95.31
16/06/2019;95.32;97.88;93.84;96.04
17/06/2019;96.35;100.09;96.35;98.54
18/06/2019;98.87;99.06;95.0;96.5
19/06/2019;96.68;102.4;96.13;100.35
20/06/2019;100.6;108.99;100.16;105.24
21/06/2019;105.3;110.5;105.3;110.5
22/06/2019;110.2;119.14;109.21;114.8
23/06/2019;114.08;120.0;113.51;114.59
24/06/2019;114.54;119.86;112.0;117.55
25/06/2019;117.72;118.37;111.37;111.93
26/06/2019;111.85;113.0;100.1;103.62
27/06/2019;103.68;105.66;86.86;94.57
28/06/2019;94.75;102.66;92.19;102.18
29/06/2019;101.61;101.61;92.7;99.81
30/06/2019;99.79;100.39;86.63;87.68
01/07/2019;88.2;94.06;83.6;88.73
02/07/2019;88.19;88.19;82.23;86.11
03/07/2019;86.64;92.49;86.0;90.33
04/07/2019;90.33;93.19;87.62;87.77
05/07/2019;87.54;92.96;86.24;89.57
06/07/2019;90.62;99.32;90.62;94.24
07/07/2019;94.09;107.47;93.12;107.47
08/07/2019;107.32;107.66;100.84;101.95
09/07/2019;101.79;104.77;97.77;99.55
10/07/2019;99.74;102.04;92.36;94.95
11/07/2019;94.82;94.98;82.88;88.87
12/07/2019;89.74;98.48;86.25;97.85
13/07/2019;98.34;98.34;89.0;93.24
14/07/2019;93.71;94.73;85.88;88.45038921
15/07/2019;87.83;90.32;76.33;90.12
16/07/2019;89.13;89.28;73.65;74.48
17/07/2019;74.28;80.68;72.0;76.7
18/07/2019;76.7;85.64;75.24;85.0
19/07/2019;84.15;84.67;80.54;82.27
20/07/2019;82.66;88.1;81.49;85.45
21/07/2019;85.24;87.94;83.27;83.53
22/07/2019;84.3;85.32;81.37;83.19
23/07/2019;83.16;83.99;80.18;81.16
24/07/2019;80.8;82.17;78.74;80.19
25/07/2019;80.28;83.56;80.28;81.18
26/07/2019;80.11;81.35;78.86;80.54
27/07/2019;80.53;83.14;77.03;78.66
28/07/2019;78.46;83.45;77.01;80.39
29/07/2019;80.13;81.52;77.74;78.26
30/07/2019;78.19;80.97;77.92;78.36
31/07/2019;78.3;82.83;78.15;80.74
01/08/2019;80.74;82.94;79.77;82.35
02/08/2019;82.56;85.6;81.32;84.1
03/08/2019;84.0;88.31;84.0;88.05
04/08/2019;87.83;88.95;85.7;88.34
05/08/2019;88.24;95.1;88.18;93.54
06/08/2019;93.55;96.89;88.01;89.65
07/08/2019;89.63;97.61;89.11;97.44
08/08/2019;97.5;97.7;91.18;95.75
09/08/2019;95.8;95.8;91.12;93.37
10/08/2019;93.88;94.86;89.83;90.46
11/08/2019;90.13;92.48;89.61;92.36
12/08/2019;91.69;91.88;90.08;91.17
13/08/2019;91.12;91.64;78.08;85.31
14/08/2019;85.37;85.4;78.0;78.3
15/08/2019;79.59;83.1;73.89;82.64
16/08/2019;82.48;83.25;77.66;82.25
17/08/2019;82.53;83.72;80.87;81.87
18/08/2019;82.03;88.28;81.83;88.07
19/08/2019;87.85;90.46;84.51;89.91
20/08/2019;90.15;90.93;84.43;85.9
21/08/2019;85.9;86.41;79.0;80.65
22/08/2019;80.97;83.32;78.6;82.19
23/08/2019;82.2;83.89;81.25;82.27
24/08/2019;82.2;82.2;78.64;80.64
25/08/2019;80.84;82.37;79.09;80.55
26/08/2019;80.71;84.34;79.0;79.79
27/08/2019;79.56;79.68;77.63;78.36
28/08/2019;78.28;79.41;71.76;71.97
29/08/2019;71.89;71.89;66.78;66.78
30/08/2019;66.99;68.38;65.83;68.08
31/08/2019;67.88;68.17;66.21;67.4
01/09/2019;67.38;74.59;66.92;71.74
02/09/2019;71.77;74.4;69.94;73.5
03/09/2019;73.53;75.79;73.18;75.26
04/09/2019;74.91;74.97;71.74;74.0
05/09/2019;73.73;76.52;73.55;76.0
06/09/2019;76.5;79.95;74.81;75.33
07/09/2019;75.22;78.92;74.0;78.12
08/09/2019;78.1;78.89;75.72;77.28
09/09/2019;77.12;77.28;74.5;75.12
10/09/2019;75.15;76.08;71.59;72.08
11/09/2019;72.29;74.31;69.81;74.16
12/09/2019;74.38;75.62;71.94;74.78
13/09/2019;75.07;76.7;72.44;76.68
14/09/2019;76.7;76.89;74.05;75.94
15/09/2019;76.34;76.43;74.01;75.7
16/09/2019;75.75;76.25;71.35;75.21
17/09/2019;75.29;75.58;73.28;74.08
18/09/2019;74.09;82.26;74.0;81.0
19/09/2019;81.12;81.48;72.96;75.97
20/09/2019;75.91;77.9;72.53;73.88
21/09/2019;73.88;73.88;72.32;72.44
22/09/2019;72.36;73.97;71.0;72.95
23/09/2019;72.27;72.53;68.15;68.75
24/09/2019;68.45;70.08;56.8;59.08
25/09/2019;59.53;61.73;57.64;59.64
26/09/2019;59.57;59.92;54.39;57.37
27/09/2019;57.26;58.99;55.26;57.42
28/09/2019;57.6;58.54;56.32;57.72
29/09/2019;57.87;57.87;54.64;56.05
30/09/2019;56.12;57.51;53.34;56.85
01/10/2019;56.95;58.15;55.72;56.1
02/10/2019;55.7;56.49;54.57;56.0
03/10/2019;55.98;57.34;54.1;56.31
04/10/2019;56.3;57.88;54.11;57.3
05/10/2019;57.22;57.64;55.37;56.62
06/10/2019;56.6;56.6;54.4;54.4
07/10/2019;54.4;57.22;54.31;56.26
08/10/2019;56.15;57.1;55.15;55.52
09/10/2019;55.58;57.5;54.94;57.41
10/10/2019;57.45;57.46;55.25;55.8
11/10/2019;55.58;56.91;54.0;54.0
12/10/2019;54.0;54.97;53.57;53.75
13/10/2019;53.61;54.07;52.28;53.28
14/10/2019;53.13;53.55;52.44;52.95
15/10/2019;53.22;53.9;51.75;52.08
16/10/2019;52.02;55.0;51.76;54.85
17/10/2019;54.7;60.42;54.39;55.9
18/10/2019;55.95;58.43;55.31;55.44
19/10/2019;55.14;55.14;53.6;54.22
20/10/2019;54.23;57.49;53.81;56.4
21/10/2019;56.62;59.25;55.8;57.71
22/10/2019;57.38;58.46;55.98;56.7
23/10/2019;57.01;57.2;52.0;53.16
24/10/2019;52.93;54.52;50.83;53.51
25/10/2019;53.33;59.8;52.56;58.72
26/10/2019;59.2;66.44;55.47;56.79
27/10/2019;56.75;61.25;55.9;59.92
28/10/2019;59.94;61.61;58.93;59.38
29/10/2019;59.58;62.95;58.82;59.34
30/10/2019;59.64;59.64;57.39;58.38
31/10/2019;58.46;60.07;57.1;58.96
01/11/2019;59.07;61.19;58.57;60.74
02/11/2019;60.97;63.0;60.55;62.22
03/11/2019;62.39;64.89;61.02;63.2
04/11/2019;63.01;64.51;62.3;63.26
05/11/2019;63.19;63.63;61.84;62.99
06/11/2019;62.62;64.42;62.5;64.09
07/11/2019;64.12;66.59;62.74;63.07
08/11/2019;62.99;63.5;59.8;60.59
09/11/2019;60.57;62.2;60.57;61.94
10/11/2019;61.94;64.84;61.75;63.91
11/11/2019;63.97;64.03;61.07;61.75
12/11/2019;61.72;65.9;61.16;62.05
13/11/2019;62.11;65.35;61.91;64.84
14/11/2019;65.35;65.42;63.55;64.98
15/11/2019;64.8;65.61;61.77;61.79
16/11/2019;61.6;62.29;60.94;61.34
17/11/2019;61.6;62.91;61.29;62.02
18/11/2019;61.74;61.76;57.24;58.04
19/11/2019;58.24;59.5;57.73;58.53
20/11/2019;58.3;59.35;57.57;57.89
21/11/2019;57.9;58.42;53.1;54.0
22/11/2019;54.0;54.85;48.0;50.97
23/11/2019;50.73;51.96;50.17;51.77
24/11/2019;51.9;51.9;47.26;47.4
25/11/2019;47.18;52.31;45.49;50.07
26/11/2019;49.97;52.02;49.67;51.36
27/11/2019;51.45;57.16;49.96;55.91
28/11/2019;55.88;56.74;53.63;54.12
29/11/2019;54.54;56.14;54.23;55.67
30/11/2019;55.74;56.19;53.6;54.74
01/12/2019;54.27;54.27;52.25;53.6
02/12/2019;53.5;54.47;52.23;53.98
03/12/2019;53.9;55.3;53.33;53.41
04/12/2019;53.06;57.05;51.74;52.73
05/12/2019;52.69;54.41;52.0;53.49
06/12/2019;53.58;55.1;53.43;54.33
07/12/2019;54.3;58.5;53.63;54.43
08/12/2019;54.37;54.7;53.69;53.99
09/12/2019;53.89;61.07;53.2;54.66
10/12/2019;54.71;54.85;52.25;52.9
11/12/2019;52.9;53.34;52.0;52.79
12/12/2019;52.97;53.75;52.0;52.77
13/12/2019;52.84;53.25;52.28;52.28
14/12/2019;52.34;52.41;50.76;51.3
15/12/2019;51.2;51.93;50.6;50.71
16/12/2019;50.65;50.9;48.11;49.1
17/12/2019;49.05;49.12;43.86;44.81
18/12/2019;44.92;49.06;43.73;47.64
19/12/2019;48.02;49.96;46.14;47.36
20/12/2019;47.35;47.42;46.61;46.69
21/12/2019;46.61;46.63;45.0;45.0
22/12/2019;45.08;47.88;45.08;47.36
23/12/2019;47.42;48.48;46.97;47.1
24/12/2019;47.72;47.79;45.61;45.78
25/12/2019;45.61;46.58;45.05;45.91
26/12/2019;45.88;46.26;44.87;45.06
27/12/2019;45.28;45.93;44.38;44.94
28/12/2019;45.03;45.57;44.79;45.32
29/12/2019;45.21;46.97;45.18;46.56
30/12/2019;46.28;46.44;45.27;45.73
31/12/2019;45.74;45.82;44.21;44.41
01/01/2020;44.4;45.78;44.25;45.62
02/01/2020;45.62;45.93;44.25;45.28
03/01/2020;45.4;51.54;45.4;50.72
04/01/2020;50.75;51.27;49.78;50.37
05/01/2020;50.4;54.46;50.4;53.44
06/01/2020;53.67;59.13;53.63;58.9
07/01/2020;58.96;59.93;55.47;58.48
08/01/2020;58.61;60.28;55.71;59.47
09/01/2020;59.23;59.4;56.75;58.65
10/01/2020;58.84;59.57;56.8;58.68
11/01/2020;58.16;64.12;58.1;58.2
12/01/2020;58.01;59.82;57.33;59.16
13/01/2020;59.18;59.26;56.65;57.87
14/01/2020;57.74;63.0;57.71;62.67
15/01/2020;62.64;69.34;61.79;68.21
16/01/2020;68.35;68.67;62.55;65.61
17/01/2020;65.53;71.75;63.98;68.66
18/01/2020;68.67;70.76;66.15;67.2
19/01/2020;67.0;69.32;62.79;65.05
20/01/2020;65.19;66.4;62.12;64.93
21/01/2020;64.64;66.69;63.85;65.83
22/01/2020;65.91;66.35;64.11;64.95
23/01/2020;64.84;64.84;60.97;62.31
24/01/2020;62.18;62.86;57.98;61.4
25/01/2020;61.39;62.29;59.69;61.36
26/01/2020;61.17;64.24;60.8;63.36
27/01/2020;64.14;66.11;63.35;65.28
28/01/2020;65.47;67.99;65.03;67.95
29/01/2020;67.95;70.5;67.64;69.78
30/01/2020;69.67;74.86;68.38;74.83
31/01/2020;74.81;76.02;69.19;71.91
01/02/2020;72.02;73.61;71.24;73.07
02/02/2020;72.66;77.88;70.83;74.77
03/02/2020;74.78;78.08;74.3;76.61
04/02/2020;76.62;77.14;73.59;74.8
05/02/2020;74.84;79.25;74.41;77.92
06/02/2020;77.92;79.88;76.65;78.04
07/02/2020;78.16;80.63;78.11;79.63
08/02/2020;79.43;81.65;76.98;80.67
09/02/2020;80.73;87.7;80.55;87.7
10/02/2020;87.75;87.75;83.11;84.48
11/02/2020;84.5;89.88;82.58;89.88
12/02/2020;89.81;95.17;89.81;95.13
13/02/2020;95.09;95.74;90.12;92.22
14/02/2020;92.55;95.4;90.94;94.74
15/02/2020;95.43;96.72;86.6;89.08
16/02/2020;89.33;92.06;79.75;87.85
17/02/2020;88.63;89.07;79.29;82.32
18/02/2020;82.43;87.14;81.28;86.47
19/02/2020;86.06;87.3;76.42;77.72
20/02/2020;77.65;79.09;75.01;76.51
21/02/2020;76.42;82.2;75.89;80.44
22/02/2020;80.41;82.68;78.52;79.11
23/02/2020;79.07;85.96;79.05;85.5
24/02/2020;85.26;86.39;76.84;79.2
25/02/2020;79.22;81.92;75.8;76.46
26/02/2020;76.32;77.87;68.75;70.55
27/02/2020;69.99;72.49;66.7;70.22
28/02/2020;70.11;71.16;65.91;68.38
29/02/2020;68.86;69.08;66.0;66.0
01/03/2020;66.0;67.41;63.3;64.64
02/03/2020;64.29;69.28;64.29;68.45
03/03/2020;68.84;69.01;65.1;65.84
04/03/2020;65.76;68.01;64.89;65.73
05/03/2020;65.88;70.11;65.88;68.42
06/03/2020;68.46;69.63;67.64;68.95
07/03/2020;69.18;69.64;65.35;65.89
08/03/2020;65.43;65.43;56.0;56.38
09/03/2020;56.62;57.62;52.33;55.69
10/03/2020;55.91;56.77;53.69;54.78
11/03/2020;54.87;55.92;50.87;54.17
12/03/2020;54.32;54.32;31.43;32.31
13/03/2020;32.29;40.75;26.06;37.32
14/03/2020;37.1;40.47;35.41;35.85
15/03/2020;36.21;41.03;35.75;38.06
16/03/2020;37.79;38.51;29.2;33.93
17/03/2020;34.3;37.63;33.64;36.48
18/03/2020;36.46;37.51;34.22;37.19
19/03/2020;37.34;42.97;36.28;41.1
20/03/2020;41.21;45.6;36.6;40.1
21/03/2020;40.27;42.86;38.58;41.2
22/03/2020;41.05;42.61;37.93;38.32
23/03/2020;37.96;44.72;37.71;44.72
24/03/2020;44.76;48.21;43.5;47.54
25/03/2020;47.26;48.25;45.22;47.07
26/03/2020;47.38;51.11;47.38;50.65
27/03/2020;50.54;51.6;47.39;47.85
28/03/2020;47.28;48.45;44.93;47.26
29/03/2020;47.31;47.31;43.93;43.93
30/03/2020;44.05;47.73;43.86;46.6
31/03/2020;46.6;48.44;46.59;48.2
01/04/2020;47.74;49.15;46.58;48.5
02/04/2020;48.74;53.38;48.14;50.75
03/04/2020;50.66;54.29;50.3;53.0
04/04/2020;53.0;55.35;52.26;54.23
05/04/2020;54.25;54.37;52.72;53.25
06/04/2020;53.33;59.12;53.33;59.12
07/04/2020;59.44;60.51;54.65;55.96
08/04/2020;56.04;58.2;55.58;57.92
09/04/2020;57.92;58.96;56.13;58.56
10/04/2020;58.33;58.57;52.0;53.79
11/04/2020;54.0;54.88;52.62;53.74
12/04/2020;53.99;55.85;52.97;53.85
13/04/2020;53.55;53.65;51.05;53.28
14/04/2020;53.3;55.27;52.87;54.3
15/04/2020;54.14;55.17;53.09;53.23
16/04/2020;53.0;57.69;51.6;56.89
17/04/2020;57.07;57.36;56.21;56.4
18/04/2020;56.27;58.96;56.16;58.11
19/04/2020;58.01;58.61;56.54;57.08
20/04/2020;57.14;58.44;54.12;55.0
21/04/2020;54.85;55.9;54.25;55.28
22/04/2020;55.26;57.43;54.91;57.0
23/04/2020;56.91;61.01;56.37;59.21
24/04/2020;59.34;62.5;59.24;60.89
25/04/2020;60.58;62.35;59.89;60.5
26/04/2020;60.54;61.98;59.98;61.3
27/04/2020;61.4;62.56;61.1;62.3
28/04/2020;62.29;63.8;61.37;62.27
29/04/2020;62.23;67.0;61.82;66.25
30/04/2020;66.31;68.56;61.28;62.3
01/05/2020;62.33;64.91;62.33;63.34
02/05/2020;63.36;64.99;63.36;64.58
03/05/2020;64.65;65.12;61.95;62.5
04/05/2020;62.14;62.6;58.64;61.08
05/05/2020;61.15;62.03;59.85;60.39
06/05/2020;60.2;62.16;57.57;57.91
07/05/2020;57.57;65.0;57.3;64.67
08/05/2020;64.9;66.02;63.2;63.51
09/05/2020;63.43;64.8;62.75;63.11
10/05/2020;62.99;62.99;54.0;58.57
11/05/2020;58.87;61.93;56.0;59.42
12/05/2020;59.39;62.1;59.22;61.42
13/05/2020;61.92;66.25;61.53;65.17
14/05/2020;65.11;65.67;62.93;65.34
